Order_ID,Order_Month,Order_Date,Region,Product,Sales_Amount
872,Feb-2024,2024-02-06 07:00:00,West,Mobile,10850
873,Feb-2024,2024-02-06 08:00:00,South,Laptop,31122
874,Feb-2024,2024-02-06 09:00:00,North,Headphones,35823
875,Feb-2024,2024-02-06 10:00:00,South,Headphones,3451
876,Feb-2024,2024-02-06 11:00:00,East,Mobile,18122
877,Feb-2024,2024-02-06 12:00:00,South,Mobile,5227
878,Feb-2024,2024-02-06 13:00:00,South,Headphones,38954
879,Feb-2024,2024-02-06 14:00:00,North,Tablet,36969
880,Feb-2024,2024-02-06 15:00:00,North,Headphones,36048
881,Feb-2024,2024-02-06 16:00:00,North,Mobile,24282
882,Feb-2024,2024-02-06 17:00:00,South,Laptop,28954
883,Feb-2024,2024-02-06 18:00:00,East,Laptop,2868
884,Feb-2024,2024-02-06 19:00:00,West,Tablet,16092
885,Feb-2024,2024-02-06 20:00:00,West,Headphones,22673
886,Feb-2024,2024-02-06 21:00:00,North,Laptop,33704
887,Feb-2024,2024-02-06 22:00:00,North,Headphones,36096
888,Feb-2024,2024-02-06 23:00:00,South,Mobile,34824
889,Feb-2024,2024-02-07 00:00:00,West,Laptop,46632
890,Feb-2024,2024-02-07 01:00:00,North,Tablet,24364
891,Feb-2024,2024-02-07 02:00:00,East,Mobile,48329
892,Feb-2024,2024-02-07 03:00:00,East,Tablet,31250
893,Feb-2024,2024-02-07 04:00:00,North,Mobile,11076
894,Feb-2024,2024-02-07 05:00:00,North,Laptop,17066
895,Feb-2024,2024-02-07 06:00:00,West,Tablet,7690
896,Feb-2024,2024-02-07 07:00:00,West,Tablet,23571
897,Feb-2024,2024-02-07 08:00:00,South,Mobile,38833
898,Feb-2024,2024-02-07 09:00:00,West,Tablet,15869
899,Feb-2024,2024-02-07 10:00:00,East,Mobile,24535
900,Feb-2024,2024-02-07 11:00:00,East,Mobile,2089
901,Feb-2024,2024-02-07 12:00:00,North,Mobile,25735
902,Feb-2024,2024-02-07 13:00:00,West,Mobile,659
903,Feb-2024,2024-02-07 14:00:00,South,Laptop,12645
904,Feb-2024,2024-02-07 15:00:00,East,Mobile,15873
905,Feb-2024,2024-02-07 16:00:00,East,Headphones,32421
906,Feb-2024,2024-02-07 17:00:00,South,Tablet,39823
907,Feb-2024,2024-02-07 18:00:00,South,Headphones,16737
908,Feb-2024,2024-02-07 19:00:00,East,Laptop,42471
909,Feb-2024,2024-02-07 20:00:00,East,Headphones,8744
910,Feb-2024,2024-02-07 21:00:00,South,Tablet,15243
911,Feb-2024,2024-02-07 22:00:00,East,Headphones,32066
912,Feb-2024,2024-02-07 23:00:00,North,Laptop,46601
913,Feb-2024,2024-02-08 00:00:00,North,Mobile,46609
914,Feb-2024,2024-02-08 01:00:00,South,Headphones,19191
915,Feb-2024,2024-02-08 02:00:00,West,Laptop,34496
916,Feb-2024,2024-02-08 03:00:00,South,Laptop,6090
917,Feb-2024,2024-02-08 04:00:00,South,Tablet,6085
918,Feb-2024,2024-02-08 05:00:00,West,Tablet,9727
919,Feb-2024,2024-02-08 06:00:00,West,Headphones,28778
920,Feb-2024,2024-02-08 07:00:00,West,Mobile,39314
921,Feb-2024,2024-02-08 08:00:00,North,Laptop,12737
922,Feb-2024,2024-02-08 09:00:00,East,Headphones,16149
923,Feb-2024,2024-02-08 10:00:00,North,Laptop,38213
924,Feb-2024,2024-02-08 11:00:00,East,Laptop,8427
925,Feb-2024,2024-02-08 12:00:00,North,Mobile,45909
926,Feb-2024,2024-02-08 13:00:00,East,Mobile,49266
927,Feb-2024,2024-02-08 14:00:00,North,Headphones,46654
928,Feb-2024,2024-02-08 15:00:00,West,Mobile,7516
929,Feb-2024,2024-02-08 16:00:00,South,Mobile,14527
930,Feb-2024,2024-02-08 17:00:00,North,Headphones,49188
931,Feb-2024,2024-02-08 18:00:00,East,Mobile,24642
932,Feb-2024,2024-02-08 19:00:00,West,Tablet,47020
933,Feb-2024,2024-02-08 20:00:00,North,Laptop,24045
934,Feb-2024,2024-02-08 21:00:00,North,Laptop,32397
935,Feb-2024,2024-02-08 22:00:00,West,Laptop,3667
936,Feb-2024,2024-02-08 23:00:00,North,Laptop,45257
937,Feb-2024,2024-02-09 00:00:00,South,Headphones,27417
938,Feb-2024,2024-02-09 01:00:00,North,Laptop,23236
939,Feb-2024,2024-02-09 02:00:00,South,Laptop,28490
940,Feb-2024,2024-02-09 03:00:00,South,Laptop,14587
941,Feb-2024,2024-02-09 04:00:00,West,Laptop,22940
942,Feb-2024,2024-02-09 05:00:00,North,Tablet,35705
943,Feb-2024,2024-02-09 06:00:00,West,Laptop,15775
944,Feb-2024,2024-02-09 07:00:00,North,Tablet,5776
945,Feb-2024,2024-02-09 08:00:00,North,Headphones,42127
946,Feb-2024,2024-02-09 09:00:00,East,Mobile,41086
947,Feb-2024,2024-02-09 10:00:00,North,Laptop,37996
948,Feb-2024,2024-02-09 11:00:00,West,Mobile,19508
949,Feb-2024,2024-02-09 12:00:00,South,Mobile,6238
950,Feb-2024,2024-02-09 13:00:00,North,Headphones,32902
951,Feb-2024,2024-02-09 14:00:00,East,Mobile,6293
952,Feb-2024,2024-02-09 15:00:00,West,Tablet,37791
953,Feb-2024,2024-02-09 16:00:00,North,Mobile,6071
954,Feb-2024,2024-02-09 17:00:00,West,Mobile,31831
955,Feb-2024,2024-02-09 18:00:00,East,Mobile,16709
956,Feb-2024,2024-02-09 19:00:00,East,Laptop,48514
957,Feb-2024,2024-02-09 20:00:00,West,Laptop,25894
958,Feb-2024,2024-02-09 21:00:00,North,Tablet,43648
959,Feb-2024,2024-02-09 22:00:00,South,Tablet,26182
960,Feb-2024,2024-02-09 23:00:00,East,Laptop,2724
961,Feb-2024,2024-02-10 00:00:00,North,Tablet,41657
962,Feb-2024,2024-02-10 01:00:00,North,Laptop,49195
963,Feb-2024,2024-02-10 02:00:00,South,Headphones,44952
964,Feb-2024,2024-02-10 03:00:00,East,Mobile,43908
965,Feb-2024,2024-02-10 04:00:00,East,Mobile,32941
966,Feb-2024,2024-02-10 05:00:00,North,Tablet,41930
967,Feb-2024,2024-02-10 06:00:00,North,Laptop,39629
968,Feb-2024,2024-02-10 07:00:00,South,Laptop,35216
969,Feb-2024,2024-02-10 08:00:00,South,Tablet,45359
970,Feb-2024,2024-02-10 09:00:00,East,Laptop,27086
971,Feb-2024,2024-02-10 10:00:00,West,Headphones,45260
972,Feb-2024,2024-02-10 11:00:00,East,Mobile,23978
973,Feb-2024,2024-02-10 12:00:00,North,Tablet,6818
974,Feb-2024,2024-02-10 13:00:00,East,Tablet,29194
975,Feb-2024,2024-02-10 14:00:00,West,Laptop,20680
976,Feb-2024,2024-02-10 15:00:00,South,Tablet,12680
977,Feb-2024,2024-02-10 16:00:00,West,Headphones,33502
978,Feb-2024,2024-02-10 17:00:00,West,Laptop,15872
979,Feb-2024,2024-02-10 18:00:00,West,Laptop,30296
980,Feb-2024,2024-02-10 19:00:00,South,Laptop,24927
981,Feb-2024,2024-02-10 20:00:00,West,Laptop,33790
982,Feb-2024,2024-02-10 21:00:00,West,Headphones,28599
983,Feb-2024,2024-02-10 22:00:00,West,Laptop,45986
984,Feb-2024,2024-02-10 23:00:00,North,Tablet,10321
985,Feb-2024,2024-02-11 00:00:00,West,Headphones,6332
986,Feb-2024,2024-02-11 01:00:00,South,Mobile,13320
987,Feb-2024,2024-02-11 02:00:00,West,Mobile,16711
988,Feb-2024,2024-02-11 03:00:00,West,Tablet,40390
989,Feb-2024,2024-02-11 04:00:00,South,Tablet,6342
990,Feb-2024,2024-02-11 05:00:00,West,Headphones,1816
991,Feb-2024,2024-02-11 06:00:00,South,Mobile,46468
992,Feb-2024,2024-02-11 07:00:00,West,Mobile,18008
993,Feb-2024,2024-02-11 08:00:00,South,Mobile,22505
994,Feb-2024,2024-02-11 09:00:00,West,Mobile,15706
995,Feb-2024,2024-02-11 10:00:00,West,Mobile,19471
996,Feb-2024,2024-02-11 11:00:00,North,Laptop,26099
997,Feb-2024,2024-02-11 12:00:00,North,Tablet,22556
998,Feb-2024,2024-02-11 13:00:00,West,Laptop,1878
999,Feb-2024,2024-02-11 14:00:00,West,Mobile,2019
1000,Feb-2024,2024-02-11 15:00:00,East,Headphones,22661
1001,Feb-2024,2024-02-11 16:00:00,South,Headphones,41203
1002,Feb-2024,2024-02-11 17:00:00,East,Mobile,39361
1003,Feb-2024,2024-02-11 18:00:00,North,Mobile,5855
1004,Feb-2024,2024-02-11 19:00:00,North,Headphones,9583
1005,Feb-2024,2024-02-11 20:00:00,North,Laptop,38842
1006,Feb-2024,2024-02-11 21:00:00,North,Laptop,20956
1007,Feb-2024,2024-02-11 22:00:00,West,Mobile,13824
1008,Feb-2024,2024-02-11 23:00:00,North,Laptop,2757
1009,Feb-2024,2024-02-12 00:00:00,West,Headphones,27864
1010,Feb-2024,2024-02-12 01:00:00,West,Laptop,25472
1011,Feb-2024,2024-02-12 02:00:00,North,Mobile,46679
1012,Feb-2024,2024-02-12 03:00:00,North,Headphones,27154
1013,Feb-2024,2024-02-12 04:00:00,South,Laptop,15733
1014,Feb-2024,2024-02-12 05:00:00,East,Tablet,16387
1015,Feb-2024,2024-02-12 06:00:00,North,Headphones,29820
1016,Feb-2024,2024-02-12 07:00:00,South,Headphones,21308
1017,Feb-2024,2024-02-12 08:00:00,South,Tablet,30654
1018,Feb-2024,2024-02-12 09:00:00,East,Tablet,35273
1019,Feb-2024,2024-02-12 10:00:00,West,Headphones,28247
1020,Feb-2024,2024-02-12 11:00:00,North,Tablet,11360
1021,Feb-2024,2024-02-12 12:00:00,East,Mobile,43338
1022,Feb-2024,2024-02-12 13:00:00,North,Mobile,42656
1023,Feb-2024,2024-02-12 14:00:00,South,Mobile,18656
1024,Feb-2024,2024-02-12 15:00:00,South,Headphones,20860
1025,Feb-2024,2024-02-12 16:00:00,West,Tablet,18635
1026,Feb-2024,2024-02-12 17:00:00,South,Tablet,25851
1027,Feb-2024,2024-02-12 18:00:00,South,Laptop,30999
1028,Feb-2024,2024-02-12 19:00:00,East,Laptop,47877
1029,Feb-2024,2024-02-12 20:00:00,North,Tablet,24054
1030,Feb-2024,2024-02-12 21:00:00,North,Tablet,49631
1031,Feb-2024,2024-02-12 22:00:00,East,Tablet,20104
1032,Feb-2024,2024-02-12 23:00:00,West,Headphones,17423
1033,Feb-2024,2024-02-13 00:00:00,North,Tablet,48091
1034,Feb-2024,2024-02-13 01:00:00,South,Laptop,9047
1035,Feb-2024,2024-02-13 02:00:00,North,Headphones,44783
1036,Feb-2024,2024-02-13 03:00:00,South,Tablet,33502
1037,Feb-2024,2024-02-13 04:00:00,West,Laptop,15062
1038,Feb-2024,2024-02-13 05:00:00,East,Headphones,7980
1039,Feb-2024,2024-02-13 06:00:00,North,Tablet,27172
1040,Feb-2024,2024-02-13 07:00:00,East,Tablet,4713
1041,Feb-2024,2024-02-13 08:00:00,North,Tablet,10793
1042,Feb-2024,2024-02-13 09:00:00,South,Headphones,34941
1043,Feb-2024,2024-02-13 10:00:00,East,Laptop,2600
1044,Feb-2024,2024-02-13 11:00:00,North,Laptop,45117
1045,Feb-2024,2024-02-13 12:00:00,South,Mobile,28672
1046,Feb-2024,2024-02-13 13:00:00,East,Tablet,20632
1047,Feb-2024,2024-02-13 14:00:00,East,Mobile,18699
1048,Feb-2024,2024-02-13 15:00:00,North,Mobile,37109
1049,Feb-2024,2024-02-13 16:00:00,North,Laptop,43465
1050,Feb-2024,2024-02-13 17:00:00,North,Headphones,8516
1051,Feb-2024,2024-02-13 18:00:00,South,Headphones,40279
1052,Feb-2024,2024-02-13 19:00:00,North,Laptop,37761
1053,Feb-2024,2024-02-13 20:00:00,East,Headphones,32381
1054,Feb-2024,2024-02-13 21:00:00,East,Mobile,17558
1055,Feb-2024,2024-02-13 22:00:00,North,Tablet,24972
1056,Feb-2024,2024-02-13 23:00:00,North,Laptop,41846
1057,Feb-2024,2024-02-14 00:00:00,West,Tablet,35426
1058,Feb-2024,2024-02-14 01:00:00,East,Headphones,35332
1059,Feb-2024,2024-02-14 02:00:00,South,Tablet,36521
1060,Feb-2024,2024-02-14 03:00:00,West,Headphones,24587
1061,Feb-2024,2024-02-14 04:00:00,North,Headphones,13328
1062,Feb-2024,2024-02-14 05:00:00,North,Mobile,31628
1063,Feb-2024,2024-02-14 06:00:00,East,Headphones,1901
1064,Feb-2024,2024-02-14 07:00:00,North,Mobile,20143
1065,Feb-2024,2024-02-14 08:00:00,South,Mobile,15693
1066,Feb-2024,2024-02-14 09:00:00,East,Mobile,27353
1067,Feb-2024,2024-02-14 10:00:00,North,Laptop,45364
1068,Feb-2024,2024-02-14 11:00:00,East,Laptop,20807
1069,Feb-2024,2024-02-14 12:00:00,North,Headphones,37482
1070,Feb-2024,2024-02-14 13:00:00,North,Mobile,20111
1071,Feb-2024,2024-02-14 14:00:00,North,Laptop,44291
1072,Feb-2024,2024-02-14 15:00:00,South,Mobile,12450
1073,Feb-2024,2024-02-14 16:00:00,South,Tablet,11204
1074,Feb-2024,2024-02-14 17:00:00,East,Tablet,43611
1075,Feb-2024,2024-02-14 18:00:00,North,Tablet,12367
1076,Feb-2024,2024-02-14 19:00:00,North,Headphones,3245
1077,Feb-2024,2024-02-14 20:00:00,South,Mobile,4366
1078,Feb-2024,2024-02-14 21:00:00,North,Tablet,32745
1079,Feb-2024,2024-02-14 22:00:00,South,Laptop,45224
1080,Feb-2024,2024-02-14 23:00:00,North,Tablet,6318
1081,Feb-2024,2024-02-15 00:00:00,East,Tablet,49361
1082,Feb-2024,2024-02-15 01:00:00,North,Tablet,30616
1083,Feb-2024,2024-02-15 02:00:00,North,Headphones,15993
1084,Feb-2024,2024-02-15 03:00:00,West,Laptop,28538
1085,Feb-2024,2024-02-15 04:00:00,South,Mobile,20947
1086,Feb-2024,2024-02-15 05:00:00,North,Laptop,30931
1087,Feb-2024,2024-02-15 06:00:00,North,Mobile,18408
1088,Feb-2024,2024-02-15 07:00:00,West,Headphones,29836
1089,Feb-2024,2024-02-15 08:00:00,West,Headphones,41492
1090,Feb-2024,2024-02-15 09:00:00,South,Headphones,4525
1091,Feb-2024,2024-02-15 10:00:00,West,Headphones,20593
1092,Feb-2024,2024-02-15 11:00:00,East,Mobile,6655
1093,Feb-2024,2024-02-15 12:00:00,West,Tablet,47107
1094,Feb-2024,2024-02-15 13:00:00,East,Mobile,33987
1095,Feb-2024,2024-02-15 14:00:00,South,Laptop,48158
1096,Feb-2024,2024-02-15 15:00:00,South,Headphones,21463
1097,Feb-2024,2024-02-15 16:00:00,South,Headphones,21436
1098,Feb-2024,2024-02-15 17:00:00,South,Laptop,4926
1099,Feb-2024,2024-02-15 18:00:00,South,Mobile,23803
1100,Feb-2024,2024-02-15 19:00:00,East,Tablet,45780
1101,Feb-2024,2024-02-15 20:00:00,East,Tablet,28106
1102,Feb-2024,2024-02-15 21:00:00,South,Laptop,48332
1103,Feb-2024,2024-02-15 22:00:00,West,Tablet,28651
1104,Feb-2024,2024-02-15 23:00:00,North,Mobile,14267
1105,Feb-2024,2024-02-16 00:00:00,South,Mobile,11808
1106,Feb-2024,2024-02-16 01:00:00,West,Laptop,44745
1107,Feb-2024,2024-02-16 02:00:00,North,Mobile,46171
1108,Feb-2024,2024-02-16 03:00:00,South,Headphones,25270
1109,Feb-2024,2024-02-16 04:00:00,South,Laptop,29072
1110,Feb-2024,2024-02-16 05:00:00,East,Mobile,41948
1111,Feb-2024,2024-02-16 06:00:00,North,Laptop,2704
1112,Feb-2024,2024-02-16 07:00:00,North,Tablet,27733
1113,Feb-2024,2024-02-16 08:00:00,West,Mobile,22229
1114,Feb-2024,2024-02-16 09:00:00,East,Headphones,31631
1115,Feb-2024,2024-02-16 10:00:00,East,Mobile,34370
1116,Feb-2024,2024-02-16 11:00:00,East,Laptop,38511
1117,Feb-2024,2024-02-16 12:00:00,East,Laptop,39882
1118,Feb-2024,2024-02-16 13:00:00,North,Mobile,49567
1119,Feb-2024,2024-02-16 14:00:00,North,Headphones,41975
1120,Feb-2024,2024-02-16 15:00:00,South,Headphones,47181
1121,Feb-2024,2024-02-16 16:00:00,South,Headphones,22107
1122,Feb-2024,2024-02-16 17:00:00,East,Laptop,25468
1123,Feb-2024,2024-02-16 18:00:00,East,Mobile,33898
1124,Feb-2024,2024-02-16 19:00:00,East,Tablet,12408
1125,Feb-2024,2024-02-16 20:00:00,South,Laptop,26923
1126,Feb-2024,2024-02-16 21:00:00,West,Headphones,44115
1127,Feb-2024,2024-02-16 22:00:00,West,Mobile,9671
1128,Feb-2024,2024-02-16 23:00:00,South,Headphones,13221
1129,Feb-2024,2024-02-17 00:00:00,South,Tablet,49929
1130,Feb-2024,2024-02-17 01:00:00,South,Headphones,17116
1131,Feb-2024,2024-02-17 02:00:00,South,Headphones,43012
1132,Feb-2024,2024-02-17 03:00:00,South,Tablet,38958
1133,Feb-2024,2024-02-17 04:00:00,South,Mobile,46669
1134,Feb-2024,2024-02-17 05:00:00,East,Laptop,8159
1135,Feb-2024,2024-02-17 06:00:00,East,Mobile,43869
1136,Feb-2024,2024-02-17 07:00:00,East,Tablet,12204
1137,Feb-2024,2024-02-17 08:00:00,East,Headphones,33293
1138,Feb-2024,2024-02-17 09:00:00,South,Mobile,48652
1139,Feb-2024,2024-02-17 10:00:00,West,Laptop,46973
1140,Feb-2024,2024-02-17 11:00:00,North,Tablet,31726
1141,Feb-2024,2024-02-17 12:00:00,South,Mobile,24352
1142,Feb-2024,2024-02-17 13:00:00,North,Laptop,32582
1143,Feb-2024,2024-02-17 14:00:00,West,Tablet,23294
1144,Feb-2024,2024-02-17 15:00:00,East,Laptop,41920
1145,Feb-2024,2024-02-17 16:00:00,West,Tablet,13879
1146,Feb-2024,2024-02-17 17:00:00,South,Headphones,7506
1147,Feb-2024,2024-02-17 18:00:00,East,Mobile,9182
1148,Feb-2024,2024-02-17 19:00:00,South,Laptop,34340
1149,Feb-2024,2024-02-17 20:00:00,East,Tablet,32930
1150,Feb-2024,2024-02-17 21:00:00,North,Laptop,23591
1151,Feb-2024,2024-02-17 22:00:00,North,Laptop,33483
1152,Feb-2024,2024-02-17 23:00:00,North,Mobile,24489
1153,Feb-2024,2024-02-18 00:00:00,West,Headphones,10415
1154,Feb-2024,2024-02-18 01:00:00,South,Laptop,43052
1155,Feb-2024,2024-02-18 02:00:00,West,Tablet,19490
1156,Feb-2024,2024-02-18 03:00:00,North,Tablet,25234
1157,Feb-2024,2024-02-18 04:00:00,South,Headphones,15324
1158,Feb-2024,2024-02-18 05:00:00,North,Tablet,36581
1159,Feb-2024,2024-02-18 06:00:00,West,Headphones,11533
1160,Feb-2024,2024-02-18 07:00:00,West,Tablet,43236
1161,Feb-2024,2024-02-18 08:00:00,West,Mobile,16741
1162,Feb-2024,2024-02-18 09:00:00,North,Laptop,6439
1163,Feb-2024,2024-02-18 10:00:00,South,Mobile,47964
1164,Feb-2024,2024-02-18 11:00:00,South,Laptop,48062
1165,Feb-2024,2024-02-18 12:00:00,North,Laptop,35563
1166,Feb-2024,2024-02-18 13:00:00,South,Laptop,34964
1167,Feb-2024,2024-02-18 14:00:00,North,Mobile,11685
1168,Feb-2024,2024-02-18 15:00:00,South,Laptop,27545
1169,Feb-2024,2024-02-18 16:00:00,East,Mobile,45269
1170,Feb-2024,2024-02-18 17:00:00,East,Headphones,47618
1171,Feb-2024,2024-02-18 18:00:00,West,Tablet,19667
1172,Feb-2024,2024-02-18 19:00:00,East,Tablet,36912
1173,Feb-2024,2024-02-18 20:00:00,East,Laptop,22125
1174,Feb-2024,2024-02-18 21:00:00,East,Mobile,39688
1175,Feb-2024,2024-02-18 22:00:00,North,Tablet,27576
1176,Feb-2024,2024-02-18 23:00:00,East,Mobile,45105
1177,Feb-2024,2024-02-19 00:00:00,East,Mobile,19529
1178,Feb-2024,2024-02-19 01:00:00,West,Laptop,23473
1179,Feb-2024,2024-02-19 02:00:00,East,Tablet,39621
1180,Feb-2024,2024-02-19 03:00:00,East,Laptop,31933
1181,Feb-2024,2024-02-19 04:00:00,South,Laptop,43809
1182,Feb-2024,2024-02-19 05:00:00,West,Tablet,2432
1183,Feb-2024,2024-02-19 06:00:00,West,Tablet,44754
1184,Feb-2024,2024-02-19 07:00:00,West,Headphones,2257
1185,Feb-2024,2024-02-19 08:00:00,West,Headphones,31222
1186,Feb-2024,2024-02-19 09:00:00,West,Mobile,38353
1187,Feb-2024,2024-02-19 10:00:00,West,Tablet,38905
1188,Feb-2024,2024-02-19 11:00:00,North,Headphones,1616
1189,Feb-2024,2024-02-19 12:00:00,East,Mobile,44027
1190,Feb-2024,2024-02-19 13:00:00,West,Mobile,12191
1191,Feb-2024,2024-02-19 14:00:00,East,Mobile,992
1192,Feb-2024,2024-02-19 15:00:00,East,Headphones,28382
1193,Feb-2024,2024-02-19 16:00:00,North,Tablet,9311
1194,Feb-2024,2024-02-19 17:00:00,West,Laptop,28308
1195,Feb-2024,2024-02-19 18:00:00,South,Mobile,24772
1196,Feb-2024,2024-02-19 19:00:00,North,Headphones,28899
1197,Feb-2024,2024-02-19 20:00:00,South,Headphones,6974
1198,Feb-2024,2024-02-19 21:00:00,East,Laptop,27456
1199,Feb-2024,2024-02-19 22:00:00,East,Laptop,47653
1200,Feb-2024,2024-02-19 23:00:00,North,Headphones,43006
1201,Feb-2024,2024-02-20 00:00:00,North,Tablet,14479
1202,Feb-2024,2024-02-20 01:00:00,South,Laptop,45023
1203,Feb-2024,2024-02-20 02:00:00,West,Headphones,43065
1204,Feb-2024,2024-02-20 03:00:00,South,Laptop,28828
1205,Feb-2024,2024-02-20 04:00:00,North,Tablet,47875
1206,Feb-2024,2024-02-20 05:00:00,South,Mobile,13367
1207,Feb-2024,2024-02-20 06:00:00,North,Laptop,26351
1208,Feb-2024,2024-02-20 07:00:00,South,Tablet,31779
1209,Feb-2024,2024-02-20 08:00:00,North,Headphones,31027
1210,Feb-2024,2024-02-20 09:00:00,North,Laptop,8366
1211,Feb-2024,2024-02-20 10:00:00,North,Laptop,15949
1212,Feb-2024,2024-02-20 11:00:00,West,Headphones,11185
1213,Feb-2024,2024-02-20 12:00:00,South,Mobile,24044
1214,Feb-2024,2024-02-20 13:00:00,South,Headphones,5951
1215,Feb-2024,2024-02-20 14:00:00,South,Laptop,22142
1216,Feb-2024,2024-02-20 15:00:00,North,Headphones,41816
1217,Feb-2024,2024-02-20 16:00:00,South,Tablet,40454
1218,Feb-2024,2024-02-20 17:00:00,South,Headphones,39370
1219,Feb-2024,2024-02-20 18:00:00,North,Laptop,31530
1220,Feb-2024,2024-02-20 19:00:00,East,Headphones,31373
1221,Feb-2024,2024-02-20 20:00:00,North,Mobile,1119
1222,Feb-2024,2024-02-20 21:00:00,South,Headphones,34150
1223,Feb-2024,2024-02-20 22:00:00,North,Mobile,25872
1224,Feb-2024,2024-02-20 23:00:00,East,Tablet,4142
1225,Feb-2024,2024-02-21 00:00:00,North,Mobile,28501
1226,Feb-2024,2024-02-21 01:00:00,South,Headphones,34564
1227,Feb-2024,2024-02-21 02:00:00,East,Laptop,29790
1228,Feb-2024,2024-02-21 03:00:00,West,Mobile,14622
1229,Feb-2024,2024-02-21 04:00:00,South,Tablet,25320
1230,Feb-2024,2024-02-21 05:00:00,East,Mobile,3395
1231,Feb-2024,2024-02-21 06:00:00,East,Mobile,5866
1232,Feb-2024,2024-02-21 07:00:00,West,Mobile,9211
1233,Feb-2024,2024-02-21 08:00:00,North,Tablet,20096
1234,Feb-2024,2024-02-21 09:00:00,North,Headphones,19293
1235,Feb-2024,2024-02-21 10:00:00,South,Mobile,8699
1236,Feb-2024,2024-02-21 11:00:00,West,Mobile,11217
1237,Feb-2024,2024-02-21 12:00:00,North,Laptop,36691
1238,Feb-2024,2024-02-21 13:00:00,West,Tablet,10711
1239,Feb-2024,2024-02-21 14:00:00,North,Mobile,46050
1240,Feb-2024,2024-02-21 15:00:00,East,Tablet,23860
1241,Feb-2024,2024-02-21 16:00:00,North,Mobile,22042
1242,Feb-2024,2024-02-21 17:00:00,West,Headphones,31812
1243,Feb-2024,2024-02-21 18:00:00,East,Headphones,45742
1244,Feb-2024,2024-02-21 19:00:00,East,Mobile,36935
1245,Feb-2024,2024-02-21 20:00:00,East,Headphones,28747
1246,Feb-2024,2024-02-21 21:00:00,West,Mobile,22857
1247,Feb-2024,2024-02-21 22:00:00,South,Headphones,41545
1248,Feb-2024,2024-02-21 23:00:00,South,Laptop,28191
1249,Feb-2024,2024-02-22 00:00:00,South,Laptop,12924
1250,Feb-2024,2024-02-22 01:00:00,West,Laptop,19352
1251,Feb-2024,2024-02-22 02:00:00,East,Tablet,23101
1252,Feb-2024,2024-02-22 03:00:00,South,Tablet,18520
1253,Feb-2024,2024-02-22 04:00:00,West,Laptop,8655
1254,Feb-2024,2024-02-22 05:00:00,South,Tablet,4083
1255,Feb-2024,2024-02-22 06:00:00,North,Headphones,16015
1256,Feb-2024,2024-02-22 07:00:00,South,Mobile,37277
1257,Feb-2024,2024-02-22 08:00:00,South,Mobile,20210
1258,Feb-2024,2024-02-22 09:00:00,East,Mobile,43678
1259,Feb-2024,2024-02-22 10:00:00,West,Laptop,25032
1260,Feb-2024,2024-02-22 11:00:00,East,Tablet,19101
1261,Feb-2024,2024-02-22 12:00:00,East,Headphones,5467
1262,Feb-2024,2024-02-22 13:00:00,East,Headphones,19253
1263,Feb-2024,2024-02-22 14:00:00,East,Laptop,20522
1264,Feb-2024,2024-02-22 15:00:00,East,Headphones,43963
1265,Feb-2024,2024-02-22 16:00:00,South,Headphones,9635
1266,Feb-2024,2024-02-22 17:00:00,East,Headphones,6222
1267,Feb-2024,2024-02-22 18:00:00,East,Headphones,27913
1268,Feb-2024,2024-02-22 19:00:00,West,Tablet,27736
1269,Feb-2024,2024-02-22 20:00:00,North,Headphones,16014
1270,Feb-2024,2024-02-22 21:00:00,South,Mobile,44396
1271,Feb-2024,2024-02-22 22:00:00,South,Laptop,37712
1272,Feb-2024,2024-02-22 23:00:00,South,Tablet,40886
1273,Feb-2024,2024-02-23 00:00:00,East,Headphones,20831
1274,Feb-2024,2024-02-23 01:00:00,East,Tablet,18560
1275,Feb-2024,2024-02-23 02:00:00,East,Headphones,1696
1276,Feb-2024,2024-02-23 03:00:00,West,Mobile,12797
1277,Feb-2024,2024-02-23 04:00:00,North,Laptop,3287
1278,Feb-2024,2024-02-23 05:00:00,East,Headphones,24316
1279,Feb-2024,2024-02-23 06:00:00,North,Headphones,41195
1280,Feb-2024,2024-02-23 07:00:00,West,Headphones,20202
1281,Feb-2024,2024-02-23 08:00:00,South,Headphones,25742
1282,Feb-2024,2024-02-23 09:00:00,East,Laptop,2676
1283,Feb-2024,2024-02-23 10:00:00,North,Laptop,20627
1284,Feb-2024,2024-02-23 11:00:00,North,Mobile,42060
1285,Feb-2024,2024-02-23 12:00:00,East,Laptop,27728
1286,Feb-2024,2024-02-23 13:00:00,South,Headphones,20708
1287,Feb-2024,2024-02-23 14:00:00,South,Mobile,28982
1288,Feb-2024,2024-02-23 15:00:00,South,Mobile,9671
1289,Feb-2024,2024-02-23 16:00:00,West,Mobile,35719
1290,Feb-2024,2024-02-23 17:00:00,North,Headphones,33896
1291,Feb-2024,2024-02-23 18:00:00,North,Tablet,43089
1292,Feb-2024,2024-02-23 19:00:00,North,Headphones,41046
1293,Feb-2024,2024-02-23 20:00:00,West,Laptop,4196
1294,Feb-2024,2024-02-23 21:00:00,North,Laptop,20558
1295,Feb-2024,2024-02-23 22:00:00,West,Headphones,20813
1296,Feb-2024,2024-02-23 23:00:00,South,Headphones,19649
1297,Feb-2024,2024-02-24 00:00:00,East,Mobile,46240
1298,Feb-2024,2024-02-24 01:00:00,North,Headphones,41575
